Sample	Segment	Distance	Path
SRR28834917	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_HA.fa
SRR28834917	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_MP.fa
SRR28834917	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_NA.fa
SRR28834917	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_NP.fa
SRR28834917	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_NS.fa
SRR28834917	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_PA.fa
SRR28834917	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_PB1.fa
SRR28834917	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834917/MSA_PB2.fa
SRR28834918	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_HA.fa
SRR28834918	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_MP.fa
SRR28834918	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_NA.fa
SRR28834918	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_NP.fa
SRR28834918	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_NS.fa
SRR28834918	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_PA.fa
SRR28834918	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_PB1.fa
SRR28834918	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834918/MSA_PB2.fa
SRR28834919	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_HA.fa
SRR28834919	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_MP.fa
SRR28834919	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_NA.fa
SRR28834919	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_NP.fa
SRR28834919	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_NS.fa
SRR28834919	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_PA.fa
SRR28834919	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_PB1.fa
SRR28834919	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834919/MSA_PB2.fa
SRR28834920	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_HA.fa
SRR28834920	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_MP.fa
SRR28834920	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_NA.fa
SRR28834920	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_NP.fa
SRR28834920	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_NS.fa
SRR28834920	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_PA.fa
SRR28834920	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_PB1.fa
SRR28834920	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834920/MSA_PB2.fa
SRR28834921	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_HA.fa
SRR28834921	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_MP.fa
SRR28834921	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_NA.fa
SRR28834921	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_NP.fa
SRR28834921	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_PA.fa
SRR28834921	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_PB1.fa
SRR28834921	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834921/MSA_PB2.fa
SRR28834922	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_HA.fa
SRR28834922	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_MP.fa
SRR28834922	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_NA.fa
SRR28834922	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_NP.fa
SRR28834922	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_NS.fa
SRR28834922	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_PA.fa
SRR28834922	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_PB1.fa
SRR28834922	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834922/MSA_PB2.fa
SRR28834923	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_HA.fa
SRR28834923	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_MP.fa
SRR28834923	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_NA.fa
SRR28834923	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_NP.fa
SRR28834923	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_NS.fa
SRR28834923	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_PA.fa
SRR28834923	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_PB1.fa
SRR28834923	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834923/MSA_PB2.fa
SRR28834924	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_HA.fa
SRR28834924	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_MP.fa
SRR28834924	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_NA.fa
SRR28834924	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_NP.fa
SRR28834924	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_NS.fa
SRR28834924	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_PA.fa
SRR28834924	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_PB1.fa
SRR28834924	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834924/MSA_PB2.fa
SRR28834925	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_HA.fa
SRR28834925	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_MP.fa
SRR28834925	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_NA.fa
SRR28834925	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_NP.fa
SRR28834925	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_NS.fa
SRR28834925	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_PA.fa
SRR28834925	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_PB1.fa
SRR28834925	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834925/MSA_PB2.fa
SRR28834926	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_HA.fa
SRR28834926	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_MP.fa
SRR28834926	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_NA.fa
SRR28834926	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_NP.fa
SRR28834926	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_NS.fa
SRR28834926	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_PA.fa
SRR28834926	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_PB1.fa
SRR28834926	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834926/MSA_PB2.fa
SRR28834938	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_HA.fa
SRR28834938	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_MP.fa
SRR28834938	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_NA.fa
SRR28834938	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_NP.fa
SRR28834938	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_NS.fa
SRR28834938	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_PA.fa
SRR28834938	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_PB1.fa
SRR28834938	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834938/MSA_PB2.fa
SRR28834939	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_HA.fa
SRR28834939	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_MP.fa
SRR28834939	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_NA.fa
SRR28834939	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_NP.fa
SRR28834939	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_NS.fa
SRR28834939	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_PA.fa
SRR28834939	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_PB1.fa
SRR28834939	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834939/MSA_PB2.fa
SRR28834940	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_HA.fa
SRR28834940	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_MP.fa
SRR28834940	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_NA.fa
SRR28834940	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_NP.fa
SRR28834940	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_NS.fa
SRR28834940	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_PA.fa
SRR28834940	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_PB1.fa
SRR28834940	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834940/MSA_PB2.fa
SRR28834944	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_HA.fa
SRR28834944	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_MP.fa
SRR28834944	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_NA.fa
SRR28834944	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_NP.fa
SRR28834944	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_NS.fa
SRR28834944	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_PA.fa
SRR28834944	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_PB1.fa
SRR28834944	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834944/MSA_PB2.fa
SRR28834945	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_HA.fa
SRR28834945	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_MP.fa
SRR28834945	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_NA.fa
SRR28834945	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_NP.fa
SRR28834945	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_NS.fa
SRR28834945	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_PA.fa
SRR28834945	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_PB1.fa
SRR28834945	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834945/MSA_PB2.fa
SRR28834946	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_HA.fa
SRR28834946	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_MP.fa
SRR28834946	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_NA.fa
SRR28834946	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_NP.fa
SRR28834946	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_PA.fa
SRR28834946	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_PB1.fa
SRR28834946	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834946/MSA_PB2.fa
SRR28834949	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_HA.fa
SRR28834949	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_MP.fa
SRR28834949	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_NA.fa
SRR28834949	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_NP.fa
SRR28834949	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_NS.fa
SRR28834949	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_PA.fa
SRR28834949	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_PB1.fa
SRR28834949	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834949/MSA_PB2.fa
SRR28834952	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_HA.fa
SRR28834952	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_MP.fa
SRR28834952	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_NA.fa
SRR28834952	NP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_NP.fa
SRR28834952	NS	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_NS.fa
SRR28834952	PA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_PA.fa
SRR28834952	PB1	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_PB1.fa
SRR28834952	PB2	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834952/MSA_PB2.fa
SRR28834955	HA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834955/MSA_HA.fa
SRR28834955	MP	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834955/MSA_MP.fa
SRR28834955	NA	0	/home/galaxy/akolbecher/workdir/quality_comparison/consensus_comparisom/compare_vapor_vaporClustRef/SRR28834955/MSA_NA.fa
